fare_id,route_id,origin_id,destination_id
741_5008_3971_3913,,3971,3913
741_5008_3971_3916,,3971,3916
741_5008_3971_3919,,3971,3919
741_5008_3971_3922,,3971,3922
741_5008_3971_3928,,3971,3928
741_5008_3971_3944,,3971,3944
741_5008_3971_3974,,3971,3974
741_5008_3971_3975,,3971,3975
741_5008_3971_4864,,3971,4864
741_5008_3971_6178,,3971,6178
741_5008_3971_6345,,3971,6345
741_5008_3971_6370,,3971,6370
741_5008_3971_6372,,3971,6372
741_5008_3971_7078,,3971,7078
741_5008_3971_7090,,3971,7090
741_5008_3971_7186,,3971,7186
741_5008_3974_1297,,3974,1297
741_5008_3974_1352,,3974,1352
741_5008_3974_1910,,3974,1910
741_5008_3974_2004,,3974,2004
741_5008_3974_3906,,3974,3906
741_5008_3974_3907,,3974,3907
741_5008_3974_3910,,3974,3910
741_5008_3974_3913,,3974,3913
741_5008_3974_3916,,3974,3916
741_5008_3974_3919,,3974,3919
741_5008_3974_3922,,3974,3922
741_5008_3974_3928,,3974,3928
741_5008_3974_3944,,3974,3944
741_5008_3974_3975,,3974,3975
741_5008_3974_4864,,3974,4864
741_5008_3974_6178,,3974,6178
741_5008_3974_6345,,3974,6345
741_5008_3974_6370,,3974,6370
741_5008_3974_6372,,3974,6372
741_5008_3974_7078,,3974,7078
741_5008_3974_7090,,3974,7090
741_5008_3974_7186,,3974,7186
741_5008_3975_1297,,3975,1297
741_5008_3975_1352,,3975,1352
741_5008_3975_1910,,3975,1910
741_5008_3975_2004,,3975,2004
741_5008_3975_3906,,3975,3906
741_5008_3975_3907,,3975,3907
741_5008_3975_3910,,3975,3910
741_5008_3975_3913,,3975,3913
741_5008_3975_3916,,3975,3916
741_5008_3975_3919,,3975,3919
741_5008_3975_3922,,3975,3922
741_5008_3975_3928,,3975,3928
741_5008_3975_3944,,3975,3944
741_5008_3975_4864,,3975,4864
741_5008_3975_6178,,3975,6178
741_5008_3975_6345,,3975,6345
741_5008_3975_6370,,3975,6370
741_5008_3975_6372,,3975,6372
741_5008_3975_7078,,3975,7078
741_5008_3975_7090,,3975,7090
741_5008_3975_7186,,3975,7186
741_5008_3978_1297,,3978,1297
741_5008_3978_1352,,3978,1352
741_5008_3978_1910,,3978,1910
741_5008_3978_2004,,3978,2004
741_5008_3978_3906,,3978,3906
741_5008_3978_3907,,3978,3907
741_5008_3978_3910,,3978,3910
741_5008_3978_3913,,3978,3913
741_5008_3978_3916,,3978,3916
741_5008_3978_3919,,3978,3919
741_5008_3978_3922,,3978,3922
741_5008_3978_3928,,3978,3928
741_5008_3978_3944,,3978,3944
741_5008_3978_3968,,3978,3968
741_5008_3978_3971,,3978,3971
741_5008_3978_3974,,3978,3974
741_5008_3978_3975,,3978,3975
741_5008_3978_3980,,3978,3980
741_5008_3978_4864,,3978,4864
741_5008_3978_6178,,3978,6178
741_5008_3978_6345,,3978,6345
741_5008_3978_6370,,3978,6370
741_5008_3978_6372,,3978,6372
741_5008_3978_7078,,3978,7078
741_5008_3978_7090,,3978,7090
741_5008_3978_7186,,3978,7186
741_5008_3980_1297,,3980,1297
741_5008_3980_1352,,3980,1352
741_5008_3980_1910,,3980,1910
741_5008_3980_2004,,3980,2004
741_5008_3980_3906,,3980,3906
741_5008_3980_3907,,3980,3907
741_5008_3980_3910,,3980,3910
741_5008_3980_3913,,3980,3913
741_5008_3980_3916,,3980,3916
741_5008_3980_3919,,3980,3919
741_5008_3980_3922,,3980,3922
741_5008_3980_3928,,3980,3928
741_5008_3980_3944,,3980,3944
741_5008_3980_3968,,3980,3968
741_5008_3980_3971,,3980,3971
741_5008_3980_3974,,3980,3974
741_5008_3980_3975,,3980,3975
741_5008_3980_4864,,3980,4864
741_5008_3980_6178,,3980,6178
741_5008_3980_6345,,3980,6345
741_5008_3980_6370,,3980,6370
741_5008_3980_6372,,3980,6372
741_5008_3980_7078,,3980,7078
741_5008_3980_7090,,3980,7090
741_5008_3980_7186,,3980,7186
741_5008_4864_1297,,4864,1297
741_5008_4864_1352,,4864,1352
741_5008_4864_1910,,4864,1910
741_5008_4864_2004,,4864,2004
741_5008_4864_6178,,4864,6178
741_5008_4864_6345,,4864,6345
741_5008_4864_6370,,4864,6370
741_5008_4864_6372,,4864,6372
741_5008_4864_7078,,4864,7078
741_5008_4864_7090,,4864,7090
741_5008_4865_1297,,4865,1297
741_5008_4865_1352,,4865,1352
741_5008_4865_1910,,4865,1910
741_5008_4865_2004,,4865,2004
741_5008_4865_3906,,4865,3906
741_5008_4865_3907,,4865,3907
741_5008_4865_3910,,4865,3910
741_5008_4865_3913,,4865,3913
741_5008_4865_3916,,4865,3916
741_5008_4865_3919,,4865,3919
741_5008_4865_3922,,4865,3922
741_5008_4865_3928,,4865,3928
741_5008_4865_3944,,4865,3944
741_5008_4865_3949,,4865,3949
741_5008_4865_3963,,4865,3963
741_5008_4865_3968,,4865,3968
741_5008_4865_3971,,4865,3971
741_5008_4865_3974,,4865,3974
741_5008_4865_3975,,4865,3975
741_5008_4865_3978,,4865,3978
741_5008_4865_3980,,4865,3980
741_5008_4865_4864,,4865,4864
741_5008_4865_5258,,4865,5258
741_5008_4865_6178,,4865,6178
741_5008_4865_6345,,4865,6345
741_5008_4865_6370,,4865,6370
741_5008_4865_6372,,4865,6372
741_5008_4865_7078,,4865,7078
741_5008_4865_7090,,4865,7090
741_5008_4865_7186,,4865,7186
741_5008_4865_7194,,4865,7194
741_5008_5258_1297,,5258,1297
741_5008_5258_1352,,5258,1352
741_5008_5258_1910,,5258,1910
741_5008_5258_2004,,5258,2004
741_5008_5258_3906,,5258,3906
741_5008_5258_3907,,5258,3907
741_5008_5258_3910,,5258,3910
741_5008_5258_3913,,5258,3913
741_5008_5258_3916,,5258,3916
741_5008_5258_3919,,5258,3919
741_5008_5258_3922,,5258,3922
741_5008_5258_3928,,5258,3928
741_5008_5258_3944,,5258,3944
741_5008_5258_3949,,5258,3949
741_5008_5258_3963,,5258,3963
741_5008_5258_3968,,5258,3968
741_5008_5258_3971,,5258,3971
741_5008_5258_3974,,5258,3974
741_5008_5258_3975,,5258,3975
741_5008_5258_3978,,5258,3978
741_5008_5258_3980,,5258,3980
741_5008_5258_4864,,5258,4864
741_5008_5258_6178,,5258,6178
741_5008_5258_6345,,5258,6345
741_5008_5258_6370,,5258,6370
741_5008_5258_6372,,5258,6372
741_5008_5258_7078,,5258,7078
741_5008_5258_7090,,5258,7090
741_5008_5258_7186,,5258,7186
741_5008_5258_7194,,5258,7194
741_5008_6102_1297,,6102,1297
741_5008_6102_1303,,6102,1303
741_5008_6102_1352,,6102,1352
741_5008_6102_1910,,6102,1910
741_5008_6102_1975,,6102,1975
741_5008_6102_2004,,6102,2004
741_5008_6102_3906,,6102,3906
741_5008_6102_3907,,6102,3907
741_5008_6102_3910,,6102,3910
741_5008_6102_3913,,6102,3913
741_5008_6102_3916,,6102,3916
741_5008_6102_3919,,6102,3919
741_5008_6102_3922,,6102,3922
741_5008_6102_3928,,6102,3928
741_5008_6102_3944,,6102,3944
741_5008_6102_3949,,6102,3949
741_5008_6102_3963,,6102,3963
741_5008_6102_3968,,6102,3968
741_5008_6102_3971,,6102,3971
741_5008_6102_3974,,6102,3974
741_5008_6102_3975,,6102,3975
741_5008_6102_3978,,6102,3978
741_5008_6102_3980,,6102,3980
741_5008_6102_4864,,6102,4864
741_5008_6102_4865,,6102,4865
741_5008_6102_5258,,6102,5258
741_5008_6102_6167,,6102,6167
741_5008_6102_6171,,6102,6171
741_5008_6102_6172,,6102,6172
741_5008_6102_6178,,6102,6178
741_5008_6102_6179,,6102,6179
741_5008_6102_6345,,6102,6345
741_5008_6102_6370,,6102,6370
741_5008_6102_6372,,6102,6372
741_5008_6102_7073,,6102,7073
741_5008_6102_7074,,6102,7074
741_5008_6102_7078,,6102,7078
741_5008_6102_7090,,6102,7090
741_5008_6102_7186,,6102,7186
741_5008_6102_7194,,6102,7194
741_5008_6104_1297,,6104,1297
741_5008_6104_1303,,6104,1303
741_5008_6104_1352,,6104,1352
741_5008_6104_1910,,6104,1910
741_5008_6104_1975,,6104,1975
741_5008_6104_2004,,6104,2004
741_5008_6104_3906,,6104,3906
741_5008_6104_3907,,6104,3907
741_5008_6104_3910,,6104,3910
741_5008_6104_3913,,6104,3913
741_5008_6104_3916,,6104,3916
741_5008_6104_3919,,6104,3919
741_5008_6104_3922,,6104,3922
741_5008_6104_3928,,6104,3928
741_5008_6104_3944,,6104,3944
741_5008_6104_3949,,6104,3949
741_5008_6104_3963,,6104,3963
741_5008_6104_3968,,6104,3968
741_5008_6104_3971,,6104,3971
741_5008_6104_3974,,6104,3974
741_5008_6104_3975,,6104,3975
741_5008_6104_3978,,6104,3978
741_5008_6104_3980,,6104,3980
741_5008_6104_4864,,6104,4864
741_5008_6104_4865,,6104,4865
741_5008_6104_5258,,6104,5258
741_5008_6104_6102,,6104,6102
741_5008_6104_6167,,6104,6167
741_5008_6104_6171,,6104,6171
741_5008_6104_6172,,6104,6172
741_5008_6104_6178,,6104,6178
741_5008_6104_6179,,6104,6179
741_5008_6104_6345,,6104,6345
741_5008_6104_6370,,6104,6370
741_5008_6104_6372,,6104,6372
741_5008_6104_7073,,6104,7073
741_5008_6104_7074,,6104,7074
741_5008_6104_7078,,6104,7078
741_5008_6104_7090,,6104,7090
741_5008_6104_7186,,6104,7186
741_5008_6104_7194,,6104,7194
741_5008_6167_1297,,6167,1297
741_5008_6167_1352,,6167,1352
741_5008_6167_1910,,6167,1910
741_5008_6167_2004,,6167,2004
741_5008_6167_3906,,6167,3906
741_5008_6167_3907,,6167,3907
741_5008_6167_3910,,6167,3910
741_5008_6167_3913,,6167,3913
741_5008_6167_3916,,6167,3916
741_5008_6167_3919,,6167,3919
741_5008_6167_3922,,6167,3922
741_5008_6167_3928,,6167,3928
741_5008_6167_3944,,6167,3944
741_5008_6167_3949,,6167,3949
741_5008_6167_3963,,6167,3963
741_5008_6167_3968,,6167,3968
741_5008_6167_3971,,6167,3971
741_5008_6167_3974,,6167,3974
741_5008_6167_3975,,6167,3975
741_5008_6167_3978,,6167,3978
741_5008_6167_3980,,6167,3980
741_5008_6167_4864,,6167,4864
741_5008_6167_4865,,6167,4865
741_5008_6167_5258,,6167,5258
741_5008_6167_6171,,6167,6171
741_5008_6167_6178,,6167,6178
741_5008_6167_6179,,6167,6179
741_5008_6167_6345,,6167,6345
741_5008_6167_6370,,6167,6370
741_5008_6167_6372,,6167,6372
741_5008_6167_7074,,6167,7074
741_5008_6167_7078,,6167,7078
741_5008_6167_7090,,6167,7090
741_5008_6167_7186,,6167,7186
741_5008_6167_7194,,6167,7194
741_5008_6171_1297,,6171,1297
741_5008_6171_1352,,6171,1352
741_5008_6171_1910,,6171,1910
741_5008_6171_2004,,6171,2004
741_5008_6171_3906,,6171,3906
741_5008_6171_3907,,6171,3907
741_5008_6171_3910,,6171,3910
741_5008_6171_3913,,6171,3913
741_5008_6171_3916,,6171,3916
741_5008_6171_3919,,6171,3919
741_5008_6171_3922,,6171,3922
741_5008_6171_3928,,6171,3928
741_5008_6171_3944,,6171,3944
741_5008_6171_3949,,6171,3949
741_5008_6171_3963,,6171,3963
741_5008_6171_3968,,6171,3968
741_5008_6171_3971,,6171,3971
741_5008_6171_3974,,6171,3974
741_5008_6171_3975,,6171,3975
741_5008_6171_3978,,6171,3978
741_5008_6171_3980,,6171,3980
741_5008_6171_4864,,6171,4864
741_5008_6171_4865,,6171,4865
741_5008_6171_5258,,6171,5258
741_5008_6171_6178,,6171,6178
741_5008_6171_6179,,6171,6179
741_5008_6171_6345,,6171,6345
741_5008_6171_6370,,6171,6370
741_5008_6171_6372,,6171,6372
741_5008_6171_7074,,6171,7074
741_5008_6171_7078,,6171,7078
741_5008_6171_7090,,6171,7090
741_5008_6171_7186,,6171,7186
741_5008_6171_7194,,6171,7194
741_5008_6172_1297,,6172,1297
741_5008_6172_1352,,6172,1352
741_5008_6172_1910,,6172,1910
741_5008_6172_2004,,6172,2004
741_5008_6172_3906,,6172,3906
741_5008_6172_3907,,6172,3907
741_5008_6172_3910,,6172,3910
741_5008_6172_3913,,6172,3913
741_5008_6172_3916,,6172,3916
741_5008_6172_3919,,6172,3919
741_5008_6172_3922,,6172,3922
741_5008_6172_3928,,6172,3928
741_5008_6172_3944,,6172,3944
741_5008_6172_3949,,6172,3949
741_5008_6172_3963,,6172,3963
741_5008_6172_3968,,6172,3968
741_5008_6172_3971,,6172,3971
741_5008_6172_3974,,6172,3974
741_5008_6172_3975,,6172,3975
741_5008_6172_3978,,6172,3978
741_5008_6172_3980,,6172,3980
741_5008_6172_4864,,6172,4864
741_5008_6172_4865,,6172,4865
741_5008_6172_5258,,6172,5258
741_5008_6172_6167,,6172,6167
741_5008_6172_6171,,6172,6171
741_5008_6172_6178,,6172,6178
741_5008_6172_6179,,6172,6179
741_5008_6172_6345,,6172,6345
741_5008_6172_6370,,6172,6370
741_5008_6172_6372,,6172,6372
741_5008_6172_7073,,6172,7073
741_5008_6172_7074,,6172,7074
741_5008_6172_7078,,6172,7078
741_5008_6172_7090,,6172,7090
741_5008_6172_7186,,6172,7186
741_5008_6172_7194,,6172,7194
741_5008_6178_1297,,6178,1297
741_5008_6178_1352,,6178,1352
741_5008_6178_1910,,6178,1910
741_5008_6178_2004,,6178,2004
741_5008_6178_6345,,6178,6345
741_5008_6178_6370,,6178,6370
741_5008_6178_6372,,6178,6372
741_5008_6178_7078,,6178,7078
741_5008_6178_7090,,6178,7090
741_5008_6179_1297,,6179,1297
741_5008_6179_1352,,6179,1352
741_5008_6179_1910,,6179,1910
741_5008_6179_2004,,6179,2004
741_5008_6179_3906,,6179,3906
741_5008_6179_3907,,6179,3907
741_5008_6179_3910,,6179,3910
741_5008_6179_3913,,6179,3913
741_5008_6179_3916,,6179,3916
741_5008_6179_3919,,6179,3919
741_5008_6179_3922,,6179,3922
741_5008_6179_3928,,6179,3928
741_5008_6179_3944,,6179,3944
741_5008_6179_3949,,6179,3949
741_5008_6179_3963,,6179,3963
741_5008_6179_3968,,6179,3968
741_5008_6179_3971,,6179,3971
741_5008_6179_3974,,6179,3974
741_5008_6179_3975,,6179,3975
741_5008_6179_3978,,6179,3978
741_5008_6179_3980,,6179,3980
741_5008_6179_4864,,6179,4864
741_5008_6179_4865,,6179,4865
741_5008_6179_5258,,6179,5258
741_5008_6179_6178,,6179,6178
741_5008_6179_6345,,6179,6345
741_5008_6179_6370,,6179,6370
741_5008_6179_6372,,6179,6372
741_5008_6179_7078,,6179,7078
741_5008_6179_7090,,6179,7090
741_5008_6179_7186,,6179,7186
741_5008_6179_7194,,6179,7194
741_5008_6345_1297,,6345,1297
741_5008_6345_1352,,6345,1352
741_5008_6345_1910,,6345,1910
741_5008_6345_2004,,6345,2004
741_5008_6370_1297,,6370,1297
741_5008_6370_1352,,6370,1352
741_5008_6370_1910,,6370,1910
741_5008_6370_2004,,6370,2004
741_5008_6370_6345,,6370,6345
741_5008_6370_6372,,6370,6372
741_5008_6370_7078,,6370,7078
741_5008_6370_7090,,6370,7090
741_5008_6372_1297,,6372,1297
741_5008_6372_1352,,6372,1352
741_5008_6372_1910,,6372,1910
741_5008_6372_2004,,6372,2004
741_5008_6372_6345,,6372,6345
741_5008_6372_7078,,6372,7078
741_5008_7073_1297,,7073,1297
741_5008_7073_1352,,7073,1352
741_5008_7073_1910,,7073,1910
741_5008_7073_2004,,7073,2004
741_5008_7073_3906,,7073,3906
741_5008_7073_3907,,7073,3907
741_5008_7073_3910,,7073,3910
741_5008_7073_3913,,7073,3913
741_5008_7073_3916,,7073,3916
741_5008_7073_3919,,7073,3919
741_5008_7073_3922,,7073,3922
741_5008_7073_3928,,7073,3928
741_5008_7073_3944,,7073,3944
741_5008_7073_3949,,7073,3949
741_5008_7073_3963,,7073,3963
741_5008_7073_3968,,7073,3968
741_5008_7073_3971,,7073,3971
741_5008_7073_3974,,7073,3974
741_5008_7073_3975,,7073,3975
741_5008_7073_3978,,7073,3978
741_5008_7073_3980,,7073,3980
741_5008_7073_4864,,7073,4864
741_5008_7073_4865,,7073,4865
741_5008_7073_5258,,7073,5258
741_5008_7073_6167,,7073,6167
741_5008_7073_6171,,7073,6171
741_5008_7073_6178,,7073,6178
741_5008_7073_6179,,7073,6179
741_5008_7073_6345,,7073,6345
741_5008_7073_6370,,7073,6370
741_5008_7073_6372,,7073,6372
741_5008_7073_7074,,7073,7074
741_5008_7073_7078,,7073,7078
741_5008_7073_7090,,7073,7090
741_5008_7073_7186,,7073,7186
741_5008_7073_7194,,7073,7194
741_5008_7074_1297,,7074,1297
741_5008_7074_1352,,7074,1352
741_5008_7074_1910,,7074,1910
741_5008_7074_2004,,7074,2004
741_5008_7074_3906,,7074,3906
741_5008_7074_3907,,7074,3907
741_5008_7074_3910,,7074,3910
741_5008_7074_3913,,7074,3913
741_5008_7074_3916,,7074,3916
741_5008_7074_3919,,7074,3919
741_5008_7074_3922,,7074,3922
741_5008_7074_3928,,7074,3928
741_5008_7074_3944,,7074,3944
741_5008_7074_3949,,7074,3949
741_5008_7074_3963,,7074,3963
741_5008_7074_3968,,7074,3968
741_5008_7074_3971,,7074,3971
741_5008_7074_3974,,7074,3974
741_5008_7074_3975,,7074,3975
741_5008_7074_3978,,7074,3978
741_5008_7074_3980,,7074,3980
741_5008_7074_4864,,7074,4864
741_5008_7074_4865,,7074,4865
741_5008_7074_5258,,7074,5258
741_5008_7074_6178,,7074,6178
741_5008_7074_6179,,7074,6179
741_5008_7074_6345,,7074,6345
741_5008_7074_6370,,7074,6370
741_5008_7074_6372,,7074,6372
741_5008_7074_7078,,7074,7078
741_5008_7074_7090,,7074,7090
741_5008_7074_7186,,7074,7186
741_5008_7074_7194,,7074,7194
741_5008_7078_1297,,7078,1297
741_5008_7078_1352,,7078,1352
741_5008_7078_1910,,7078,1910
741_5008_7078_2004,,7078,2004
741_5008_7078_6345,,7078,6345
741_5008_7090_1297,,7090,1297
741_5008_7090_1352,,7090,1352
741_5008_7090_1910,,7090,1910
741_5008_7090_2004,,7090,2004
741_5008_7090_6345,,7090,6345
741_5008_7090_6372,,7090,6372
741_5008_7090_7078,,7090,7078
741_5008_7186_1297,,7186,1297
741_5008_7186_1352,,7186,1352
741_5008_7186_1910,,7186,1910
741_5008_7186_2004,,7186,2004
741_5008_7186_4864,,7186,4864
741_5008_7186_6178,,7186,6178
741_5008_7186_6345,,7186,6345
741_5008_7186_6370,,7186,6370
741_5008_7186_6372,,7186,6372
741_5008_7186_7078,,7186,7078
741_5008_7186_7090,,7186,7090
741_5008_7194_1297,,7194,1297
741_5008_7194_1352,,7194,1352
741_5008_7194_1910,,7194,1910
741_5008_7194_2004,,7194,2004
741_5008_7194_3906,,7194,3906
741_5008_7194_3907,,7194,3907
741_5008_7194_3910,,7194,3910
741_5008_7194_3913,,7194,3913
741_5008_7194_3916,,7194,3916
741_5008_7194_3919,,7194,3919
741_5008_7194_3922,,7194,3922
741_5008_7194_3928,,7194,3928
741_5008_7194_3944,,7194,3944
741_5008_7194_3949,,7194,3949
741_5008_7194_3963,,7194,3963
741_5008_7194_3968,,7194,3968
741_5008_7194_3971,,7194,3971
741_5008_7194_3974,,7194,3974
741_5008_7194_3975,,7194,3975
741_5008_7194_3978,,7194,3978
741_5008_7194_3980,,7194,3980
741_5008_7194_4864,,7194,4864
741_5008_7194_6178,,7194,6178
741_5008_7194_6345,,7194,6345
741_5008_7194_6370,,7194,6370
741_5008_7194_6372,,7194,6372
741_5008_7194_7078,,7194,7078
741_5008_7194_7090,,7194,7090
741_5008_7194_7186,,7194,7186
741_5009_1297_1303,,1297,1303
741_5009_1297_1352,,1297,1352
741_5009_1297_1910,,1297,1910
741_5009_1297_1975,,1297,1975
741_5009_1297_6102,,1297,6102
741_5009_1297_6104,,1297,6104
741_5009_1297_6167,,1297,6167
741_5009_1297_6171,,1297,6171
741_5009_1297_6172,,1297,6172
741_5009_1297_6178,,1297,6178
741_5009_1297_6179,,1297,6179
741_5009_1297_6345,,1297,6345
741_5009_1297_6370,,1297,6370
741_5009_1297_6372,,1297,6372
741_5009_1297_7073,,1297,7073
741_5009_1297_7074,,1297,7074
741_5009_1297_7078,,1297,7078
741_5009_1297_7090,,1297,7090
741_5009_1297_7194,,1297,7194
741_5009_1303_1352,,1303,1352
741_5009_1303_1910,,1303,1910
741_5009_1303_6104,,1303,6104
741_5009_1303_6167,,1303,6167
741_5009_1303_6171,,1303,6171
741_5009_1303_6172,,1303,6172
741_5009_1303_6178,,1303,6178
741_5009_1303_6179,,1303,6179
741_5009_1303_6345,,1303,6345
741_5009_1303_6370,,1303,6370
741_5009_1303_6372,,1303,6372
741_5009_1303_7073,,1303,7073
741_5009_1303_7074,,1303,7074
741_5009_1303_7078,,1303,7078
741_5009_1303_7090,,1303,7090
741_5009_1303_7194,,1303,7194
741_5009_1352_1910,,1352,1910
741_5009_1352_6104,,1352,6104
741_5009_1910_6104,,1910,6104
741_5009_1975_1303,,1975,1303
741_5009_1975_1352,,1975,1352
741_5009_1975_1910,,1975,1910
741_5009_1975_6102,,1975,6102
741_5009_1975_6104,,1975,6104
741_5009_1975_6167,,1975,6167
741_5009_1975_6171,,1975,6171
741_5009_1975_6172,,1975,6172
741_5009_1975_6178,,1975,6178
741_5009_1975_6179,,1975,6179
741_5009_1975_6345,,1975,6345
741_5009_1975_6370,,1975,6370
741_5009_1975_6372,,1975,6372
741_5009_1975_7073,,1975,7073
741_5009_1975_7074,,1975,7074
741_5009_1975_7078,,1975,7078
741_5009_1975_7090,,1975,7090
741_5009_1975_7194,,1975,7194
741_5009_6102_1303,,6102,1303
741_5009_6102_1352,,6102,1352
741_5009_6102_1910,,6102,1910
741_5009_6102_6104,,6102,6104
741_5009_6102_6167,,6102,6167
741_5009_6102_6171,,6102,6171
741_5009_6102_6172,,6102,6172
741_5009_6102_6178,,6102,6178
741_5009_6102_6179,,6102,6179
741_5009_6102_6345,,6102,6345
741_5009_6102_6370,,6102,6370
741_5009_6102_6372,,6102,6372
741_5009_6102_7073,,6102,7073
741_5009_6102_7074,,6102,7074
741_5009_6102_7078,,6102,7078
741_5009_6102_7090,,6102,7090
741_5009_6102_7194,,6102,7194
741_5009_6167_1352,,6167,1352
741_5009_6167_1910,,6167,1910
741_5009_6167_6104,,6167,6104
741_5009_6167_6171,,6167,6171
741_5009_6167_6178,,6167,6178
741_5009_6167_6179,,6167,6179
741_5009_6167_6345,,6167,6345
741_5009_6167_6370,,6167,6370
741_5009_6167_6372,,6167,6372
741_5009_6167_7074,,6167,7074
741_5009_6167_7078,,6167,7078
741_5009_6167_7090,,6167,7090
741_5009_6167_7194,,6167,7194
741_5009_6171_1352,,6171,1352
741_5009_6171_1910,,6171,1910
741_5009_6171_6104,,6171,6104
741_5009_6171_6178,,6171,6178
741_5009_6171_6179,,6171,6179
741_5009_6171_6345,,6171,6345
741_5009_6171_6370,,6171,6370
741_5009_6171_6372,,6171,6372
741_5009_6171_7074,,6171,7074
741_5009_6171_7078,,6171,7078
741_5009_6171_7090,,6171,7090
741_5009_6171_7194,,6171,7194
741_5009_6172_1352,,6172,1352
741_5009_6172_1910,,6172,1910
741_5009_6172_6104,,6172,6104
741_5009_6172_6167,,6172,6167
741_5009_6172_6171,,6172,6171
741_5009_6172_6178,,6172,6178
741_5009_6172_6179,,6172,6179
741_5009_6172_6345,,6172,6345
741_5009_6172_6370,,6172,6370
741_5009_6172_6372,,6172,6372
741_5009_6172_7073,,6172,7073
741_5009_6172_7074,,6172,7074
741_5009_6172_7078,,6172,7078
741_5009_6172_7090,,6172,7090
741_5009_6172_7194,,6172,7194
741_5009_6178_1352,,6178,1352
741_5009_6178_1910,,6178,1910
741_5009_6178_6104,,6178,6104
741_5009_6178_6345,,6178,6345
741_5009_6178_6370,,6178,6370
741_5009_6178_6372,,6178,6372
741_5009_6178_7078,,6178,7078
741_5009_6178_7090,,6178,7090
741_5009_6179_1352,,6179,1352
741_5009_6179_1910,,6179,1910
741_5009_6179_6104,,6179,6104
741_5009_6179_6178,,6179,6178
741_5009_6179_6345,,6179,6345
741_5009_6179_6370,,6179,6370
741_5009_6179_6372,,6179,6372
741_5009_6179_7078,,6179,7078
741_5009_6179_7090,,6179,7090
741_5009_6179_7194,,6179,7194
741_5009_6345_1352,,6345,1352
741_5009_6345_1910,,6345,1910
741_5009_6345_6104,,6345,6104
741_5009_6370_1352,,6370,1352
741_5009_6370_1910,,6370,1910
741_5009_6370_6104,,6370,6104
741_5009_6370_6345,,6370,6345
741_5009_6370_6372,,6370,6372
741_5009_6370_7078,,6370,7078
741_5009_6370_7090,,6370,7090
741_5009_6372_1352,,6372,1352
741_5009_6372_1910,,6372,1910
741_5009_6372_6104,,6372,6104
741_5009_6372_6345,,6372,6345
741_5009_6372_7078,,6372,7078
741_5009_7073_1352,,7073,1352
741_5009_7073_1910,,7073,1910
741_5009_7073_6104,,7073,6104
741_5009_7073_6167,,7073,6167
741_5009_7073_6171,,7073,6171
741_5009_7073_6178,,7073,6178
741_5009_7073_6179,,7073,6179
741_5009_7073_6345,,7073,6345
741_5009_7073_6370,,7073,6370
741_5009_7073_6372,,7073,6372
741_5009_7073_7074,,7073,7074
741_5009_7073_7078,,7073,7078
741_5009_7073_7090,,7073,7090
741_5009_7073_7194,,7073,7194
741_5009_7074_1352,,7074,1352
741_5009_7074_1910,,7074,1910
741_5009_7074_6104,,7074,6104
741_5009_7074_6178,,7074,6178
741_5009_7074_6179,,7074,6179
741_5009_7074_6345,,7074,6345
741_5009_7074_6370,,7074,6370
741_5009_7074_6372,,7074,6372
741_5009_7074_7078,,7074,7078
741_5009_7074_7090,,7074,7090
741_5009_7074_7194,,7074,7194
741_5009_7078_1352,,7078,1352
741_5009_7078_1910,,7078,1910
741_5009_7078_6104,,7078,6104
741_5009_7078_6345,,7078,6345
741_5009_7090_1352,,7090,1352
741_5009_7090_1910,,7090,1910
741_5009_7090_6104,,7090,6104
741_5009_7090_6345,,7090,6345
741_5009_7090_6372,,7090,6372
741_5009_7090_7078,,7090,7078
741_5009_7194_1352,,7194,1352
741_5009_7194_1910,,7194,1910
741_5009_7194_6104,,7194,6104
741_5009_7194_6178,,7194,6178
741_5009_7194_6345,,7194,6345
741_5009_7194_6370,,7194,6370
741_5009_7194_6372,,7194,6372
741_5009_7194_7078,,7194,7078
741_5009_7194_7090,,7194,7090
